Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_004428	291.63	236.38	111.38	268.68	182.47	223.39	182.04	330.31	194.90	230.91
PV1_004429	24.30	0.00	4.84	20.67	0.00	7.70	32.12	28.48	33.90	20.99
PV1_004430	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.95	0.00
PV1_004431	121.51	171.91	77.48	103.34	182.47	80.88	74.96	119.60	144.06	162.69
PV1_004432	60.76	21.49	58.11	62.00	12.58	26.96	10.71	34.17	59.32	26.24
PV1_004433	24.30	128.93	4.84	0.00	6.29	11.55	0.00	11.39	42.37	0.00
PV1_004434	36.45	64.47	111.38	103.34	119.55	115.55	85.67	113.90	67.79	68.22
PV1_004435	449.59	107.44	232.45	144.68	213.94	242.65	203.45	290.45	322.01	152.19
PV1_004436	0.00	0.00	0.00	0.00	6.29	0.00	0.00	0.00	0.00	0.00
PV1_004437	0.00	21.49	4.84	0.00	25.17	19.26	0.00	11.39	0.00	5.25
PV1_004438	12.15	0.00	285.71	20.67	50.34	111.69	192.75	5.70	0.00	15.74
PV1_004439	12.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PV1_004440	97.21	150.42	106.54	206.68	75.51	57.77	96.37	79.73	118.64	215.16
PV1_004441	24.30	42.98	38.74	103.34	31.46	15.41	42.83	22.78	50.84	47.23
PV1_004442	12.15	0.00	4.84	0.00	0.00	7.70	0.00	0.00	8.47	0.00
PV1_004443	60.76	107.44	24.21	103.34	56.63	42.37	21.42	148.07	84.74	167.93
PV1_004444	12.15	21.49	58.11	41.34	37.75	188.73	74.96	5.70	59.32	0.00
PV1_004445	48.60	21.49	72.64	41.34	12.58	53.92	42.83	39.87	25.42	31.49
PV1_004446	12.15	0.00	14.53	20.67	31.46	100.14	0.00	0.00	16.95	0.00
PV1_004447	36.45	85.95	24.21	20.67	31.46	7.70	42.83	51.26	25.42	41.98
PV1_004448	0.00	21.49	62.95	0.00	44.05	50.07	21.42	17.09	25.42	26.24
PV1_004449	0.00	42.98	4.84	0.00	0.00	3.85	0.00	5.70	0.00	0.00
PV1_004450	0.00	21.49	4.84	0.00	25.17	23.11	10.71	0.00	8.47	0.00
PV1_004451	85.06	171.91	101.69	62.00	132.14	111.69	96.37	182.24	101.69	115.45
PV1_004452	0.00	0.00	29.06	0.00	12.58	26.96	10.71	0.00	16.95	0.00
PV1_004453	0.00	21.49	14.53	0.00	12.58	57.77	42.83	0.00	0.00	0.00
PV1_004454	0.00	0.00	0.00	0.00	0.00	11.55	10.71	0.00	8.47	0.00
PV1_004455	0.00	0.00	67.80	0.00	6.29	50.07	42.83	28.48	25.42	15.74
PV1_004456	0.00	0.00	19.37	0.00	18.88	42.37	0.00	5.70	8.47	0.00
PV1_004457	0.00	21.49	125.91	0.00	56.63	238.79	42.83	0.00	8.47	0.00
PV1_004458	0.00	0.00	43.58	0.00	31.46	23.11	42.83	11.39	16.95	15.74
PV1_004459	12.15	0.00	19.37	20.67	12.58	15.41	53.54	5.70	42.37	10.50
PV1_004460	24.30	42.98	33.90	0.00	18.88	34.66	64.25	34.17	25.42	10.50
PV1_004461	48.60	21.49	106.54	144.68	69.21	38.52	64.25	119.60	110.16	94.46
PV1_004462	12.15	21.49	125.91	20.67	25.17	65.48	96.37	5.70	25.42	10.50
PV1_004463	0.00	0.00	125.91	0.00	44.05	15.41	21.42	0.00	16.95	5.25
PV1_004464	12.15	0.00	67.80	20.67	31.46	115.55	21.42	17.09	25.42	5.25
PV1_004465	0.00	0.00	4.84	0.00	0.00	7.70	0.00	0.00	25.42	0.00
PV1_004466	0.00	0.00	92.01	20.67	6.29	19.26	32.12	17.09	59.32	57.73
PV1_004467	60.76	0.00	38.74	41.34	94.38	46.22	42.83	130.99	110.16	120.70
PV1_004468	12.15	21.49	72.64	20.67	18.88	50.07	21.42	11.39	33.90	0.00
PV1_004469	0.00	0.00	53.27	41.34	6.29	77.03	32.12	11.39	25.42	0.00
PV1_004470	12.15	0.00	38.74	0.00	0.00	19.26	32.12	0.00	8.47	0.00
PV1_004471	48.60	21.49	29.06	82.67	94.38	30.81	74.96	17.09	84.74	68.22
PV1_004472	72.91	107.44	38.74	186.01	113.26	77.03	117.79	136.68	101.69	162.69
PV1_004473	60.76	21.49	58.11	62.00	144.72	57.77	74.96	56.95	50.84	62.97
PV1_004474	109.36	85.95	53.27	144.68	69.21	65.48	74.96	176.55	76.27	188.92
PV1_004475	0.00	21.49	87.17	20.67	37.75	19.26	53.54	11.39	50.84	5.25
PV1_004476	12.15	64.47	14.53	0.00	25.17	30.81	0.00	11.39	0.00	36.74
PV1_004477	0.00	0.00	67.80	0.00	31.46	123.25	74.96	5.70	16.95	10.50
PV1_004478	12.15	0.00	43.58	0.00	31.46	11.55	42.83	11.39	42.37	52.48
PV1_004479	133.66	64.47	62.95	62.00	75.51	61.62	74.96	74.04	76.27	162.69
PV1_004480	0.00	0.00	14.53	20.67	0.00	3.85	0.00	5.70	0.00	0.00
PV1_004481	0.00	0.00	72.64	0.00	0.00	19.26	10.71	0.00	16.95	0.00
PV1_004482	133.66	64.47	38.74	20.67	56.63	53.92	42.83	153.77	118.64	225.66
PV1_004483	12.15	0.00	19.37	0.00	0.00	30.81	0.00	0.00	0.00	31.49
PV1_004484	12.15	42.98	58.11	41.34	18.88	38.52	42.83	51.26	42.37	5.25
PV1_004485	109.36	107.44	82.32	103.34	106.97	65.48	117.79	79.73	118.64	73.47
PV1_004486	24.30	64.47	24.21	0.00	25.17	30.81	21.42	5.70	8.47	10.50
PV1_004487	121.51	0.00	24.21	82.67	37.75	26.96	0.00	68.34	25.42	36.74
PV1_004488	36.45	0.00	33.90	62.00	62.92	46.22	42.83	17.09	67.79	62.97
PV1_004489	0.00	21.49	4.84	20.67	6.29	7.70	10.71	17.09	8.47	0.00
PV1_004490	85.06	64.47	33.90	41.34	50.34	23.11	42.83	91.12	50.84	10.50
PV1_004491	72.91	42.98	53.27	82.67	81.80	46.22	53.54	85.43	118.64	78.72
PV1_004492	12.15	0.00	0.00	0.00	0.00	11.55	21.42	17.09	0.00	0.00
PV1_004493	24.30	21.49	19.37	41.34	18.88	19.26	21.42	22.78	16.95	73.47
PV1_004494	24.30	0.00	38.74	20.67	0.00	30.81	32.12	11.39	0.00	10.50
PV1_004495	12.15	21.49	72.64	0.00	100.68	88.59	74.96	22.78	8.47	47.23
PV1_004496	12.15	64.47	193.70	20.67	31.46	130.95	149.91	17.09	25.42	0.00
PV1_004497	24.30	64.47	38.74	82.67	56.63	53.92	53.54	51.26	16.95	68.22
PV1_004498	72.91	21.49	43.58	20.67	62.92	38.52	21.42	96.82	93.21	99.71
PV1_004499	0.00	0.00	77.48	0.00	18.88	34.66	0.00	0.00	8.47	0.00
PV1_004500	109.36	85.95	43.58	82.67	106.97	53.92	74.96	130.99	152.53	110.21
PV1_004501	194.42	236.38	130.75	310.02	169.89	123.25	289.12	370.18	169.48	446.07
PV1_004502	0.00	0.00	14.53	0.00	6.29	11.55	0.00	0.00	0.00	0.00
PV1_004503	12.15	0.00	67.80	20.67	12.58	88.59	53.54	5.70	25.42	0.00
PV1_004504	0.00	64.47	24.21	41.34	31.46	15.41	32.12	56.95	42.37	15.74
PV1_004505	36.45	0.00	53.27	0.00	6.29	23.11	42.83	17.09	50.84	10.50
PV1_004506	24.30	0.00	14.53	0.00	6.29	7.70	21.42	28.48	8.47	0.00
PV1_004507	12.15	0.00	4.84	20.67	6.29	15.41	32.12	0.00	16.95	0.00
PV1_004508	24.30	21.49	19.37	0.00	31.46	23.11	10.71	39.87	25.42	47.23
PV1_004509	12.15	42.98	24.21	62.00	31.46	57.77	21.42	125.29	25.42	26.24
PV1_004510	12.15	0.00	53.27	41.34	18.88	50.07	32.12	11.39	8.47	36.74
PV1_004511	12.15	0.00	43.58	62.00	44.05	73.18	21.42	56.95	25.42	31.49
PV1_004512	12.15	0.00	24.21	20.67	31.46	69.33	10.71	0.00	16.95	0.00
PV1_004513	24.30	0.00	0.00	82.67	37.75	19.26	10.71	28.48	67.79	15.74
PV1_004514	0.00	0.00	4.84	0.00	6.29	23.11	0.00	0.00	0.00	0.00
PV1_004515	12.15	0.00	33.90	62.00	44.05	38.52	0.00	56.95	25.42	62.97
PV1_004516	498.20	279.35	174.33	268.68	415.29	196.43	289.12	273.36	389.80	488.06
PV1_004517	60.76	21.49	33.90	20.67	62.92	30.81	32.12	45.56	16.95	68.22
PV1_004518	24.30	0.00	9.69	0.00	25.17	46.22	10.71	0.00	8.47	0.00
PV1_004519	12.15	0.00	9.69	20.67	12.58	15.41	0.00	17.09	33.90	10.50
PV1_004520	36.45	64.47	14.53	62.00	31.46	26.96	21.42	11.39	33.90	10.50
PV1_004521	0.00	42.98	38.74	0.00	25.17	38.52	53.54	17.09	16.95	0.00
PV1_004522	0.00	21.49	145.28	41.34	37.75	61.62	85.67	0.00	16.95	15.74
PV1_004523	12.15	21.49	72.64	0.00	6.29	23.11	64.25	0.00	25.42	26.24
PV1_004524	279.48	214.89	348.67	165.34	251.69	346.64	439.03	279.06	279.64	288.64
PV1_004525	0.00	42.98	48.43	41.34	12.58	34.66	53.54	5.70	25.42	10.50
PV1_004526	0.00	0.00	4.84	0.00	0.00	3.85	32.12	22.78	8.47	26.24
PV1_004527	24.30	21.49	14.53	0.00	50.34	3.85	10.71	11.39	16.95	0.00
PV1_004528	72.91	21.49	9.69	103.34	50.34	46.22	42.83	45.56	101.69	110.21
PV1_004529	0.00	21.49	116.22	0.00	25.17	53.92	85.67	5.70	16.95	0.00
PV1_004530	97.21	128.93	67.80	144.68	106.97	80.88	42.83	170.85	50.84	167.93
PV1_004531	12.15	0.00	48.43	20.67	31.46	100.14	53.54	5.70	8.47	20.99
PV1_004532	36.45	0.00	29.06	0.00	18.88	38.52	21.42	39.87	59.32	10.50
PV1_004533	121.51	107.44	106.54	144.68	144.72	130.95	171.33	239.19	152.53	262.40
PV1_004534	121.51	85.95	72.64	20.67	31.46	127.10	139.21	17.09	59.32	68.22
PV1_004535	0.00	0.00	0.00	0.00	0.00	0.00	10.71	0.00	0.00	10.50
PV1_004536	12.15	21.49	53.27	20.67	0.00	46.22	32.12	11.39	8.47	0.00
PV1_004537	48.60	42.98	19.37	41.34	56.63	26.96	0.00	45.56	50.84	52.48
PV1_004538	0.00	0.00	53.27	0.00	25.17	57.77	21.42	0.00	8.47	0.00
PV1_004539	24.30	42.98	92.01	0.00	25.17	69.33	107.08	68.34	84.74	47.23
PV1_004540	230.87	193.40	135.59	62.00	151.01	96.29	139.21	250.58	127.11	314.87
PV1_004541	133.66	64.47	67.80	165.34	119.55	69.33	107.08	153.77	161.00	78.72
PV1_004542	12.15	0.00	111.38	0.00	6.29	111.69	74.96	28.48	50.84	20.99
PV1_004543	12.15	21.49	101.69	41.34	12.58	50.07	32.12	39.87	50.84	99.71
PV1_004544	12.15	0.00	0.00	20.67	0.00	7.70	0.00	5.70	8.47	0.00
PV1_004545	60.76	85.95	53.27	62.00	50.34	26.96	10.71	62.65	127.11	52.48
PV1_004546	255.17	171.91	77.48	186.01	106.97	100.14	53.54	353.09	93.21	267.64
PV1_004547	24.30	0.00	0.00	0.00	0.00	7.70	21.42	5.70	16.95	0.00
PV1_004548	24.30	0.00	29.06	0.00	6.29	26.96	0.00	0.00	8.47	0.00
PV1_004549	72.91	128.93	33.90	103.34	62.92	15.41	74.96	68.34	42.37	73.47
PV1_004550	60.76	0.00	43.58	62.00	50.34	50.07	64.25	34.17	33.90	15.74
PV1_004551	218.72	128.93	154.96	103.34	182.47	100.14	117.79	199.33	194.90	246.65
PV1_004552	85.06	85.95	58.11	41.34	31.46	61.62	107.08	45.56	16.95	52.48
PV1_004553	376.68	193.40	135.59	20.67	169.89	200.28	203.45	284.75	347.43	388.35
PV1_004554	0.00	0.00	0.00	20.67	18.88	3.85	0.00	5.70	0.00	5.25
PV1_004555	85.06	85.95	38.74	144.68	88.09	65.48	74.96	96.82	127.11	136.45
PV1_004556	109.36	42.98	92.01	62.00	94.38	50.07	53.54	68.34	127.11	78.72
PV1_004557	24.30	21.49	4.84	20.67	31.46	3.85	53.54	85.43	59.32	26.24
PV1_004558	218.72	193.40	237.29	144.68	50.34	127.10	203.45	125.29	177.95	162.69
PV1_004559	85.06	21.49	43.58	41.34	69.21	61.62	117.79	62.65	59.32	15.74
PV1_004560	36.45	21.49	19.37	20.67	25.17	23.11	53.54	51.26	16.95	0.00
PV1_004561	109.36	107.44	67.80	82.67	62.92	69.33	171.33	68.34	127.11	36.74
PV1_004562	267.32	193.40	72.64	310.02	226.52	130.95	107.08	148.07	186.43	267.64
PV1_004563	0.00	0.00	14.53	0.00	12.58	15.41	0.00	0.00	8.47	0.00
PV1_004564	36.45	0.00	29.06	20.67	31.46	38.52	96.37	17.09	0.00	5.25
PV1_004565	60.76	150.42	48.43	103.34	75.51	111.69	74.96	108.21	50.84	104.96
PV1_004566	60.76	0.00	72.64	20.67	25.17	46.22	85.67	28.48	76.27	10.50
PV1_004567	121.51	107.44	213.08	41.34	144.72	146.36	128.50	148.07	135.58	83.97
PV1_004568	36.45	0.00	24.21	41.34	69.21	26.96	32.12	68.34	59.32	94.46
PV1_004569	60.76	0.00	62.95	62.00	75.51	84.73	21.42	68.34	59.32	120.70
PV1_004570	12.15	0.00	14.53	0.00	6.29	7.70	10.71	0.00	59.32	0.00
PV1_004571	0.00	0.00	4.84	0.00	6.29	46.22	0.00	5.70	8.47	0.00
PV1_004572	12.15	85.95	179.18	41.34	75.51	493.00	74.96	11.39	8.47	10.50
PV1_004573	0.00	0.00	58.11	20.67	37.75	46.22	32.12	11.39	16.95	0.00
PV1_004574	24.30	21.49	38.74	41.34	31.46	23.11	53.54	45.56	42.37	52.48
PV1_004575	12.15	0.00	29.06	0.00	6.29	53.92	53.54	56.95	25.42	15.74
PV1_004576	72.91	42.98	82.32	41.34	106.97	231.09	53.54	39.87	101.69	68.22
PV1_004577	24.30	21.49	29.06	0.00	44.05	15.41	53.54	34.17	59.32	120.70
PV1_004578	267.32	107.44	338.98	372.02	144.72	169.47	289.12	347.40	271.17	372.60
PV1_004579	85.06	85.95	111.38	227.35	75.51	65.48	128.50	108.21	118.64	120.70
PV1_004580	24.30	0.00	43.58	0.00	6.29	77.03	21.42	0.00	16.95	15.74
PV1_004581	36.45	21.49	19.37	103.34	31.46	30.81	32.12	51.26	33.90	36.74
PV1_004582	0.00	21.49	24.21	20.67	12.58	30.81	85.67	28.48	0.00	36.74
PV1_004583	0.00	0.00	14.53	0.00	25.17	34.66	0.00	5.70	8.47	5.25
PV1_004584	0.00	0.00	48.43	0.00	6.29	34.66	21.42	5.70	0.00	0.00
PV1_004585	12.15	0.00	338.98	41.34	125.84	258.05	299.83	62.65	93.21	62.97
PV1_004586	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.47	0.00
PV1_004587	72.91	64.47	24.21	20.67	37.75	46.22	53.54	74.04	25.42	89.21
PV1_004588	36.45	21.49	24.21	20.67	44.05	161.76	74.96	34.17	50.84	36.74
PV1_004589	0.00	0.00	19.37	82.67	12.58	34.66	21.42	11.39	42.37	26.24
PV1_004590	85.06	42.98	24.21	62.00	50.34	46.22	53.54	96.82	135.58	62.97
PV1_004591	48.60	171.91	338.98	124.01	106.97	181.02	117.79	136.68	118.64	89.21
PV1_004592	36.45	0.00	111.38	0.00	44.05	38.52	64.25	51.26	25.42	47.23
PV1_004593	36.45	64.47	9.69	0.00	37.75	34.66	32.12	22.78	59.32	36.74
PV1_004594	72.91	128.93	19.37	20.67	56.63	96.29	21.42	85.43	118.64	236.16
PV1_004595	0.00	0.00	4.84	62.00	6.29	11.55	10.71	17.09	25.42	0.00
PV1_004596	0.00	42.98	0.00	20.67	0.00	15.41	10.71	45.56	16.95	99.71
PV1_004597	12.15	0.00	101.69	20.67	6.29	15.41	42.83	5.70	0.00	0.00
PV1_004598	72.91	150.42	67.80	124.01	94.38	53.92	85.67	102.51	144.06	152.19
PV1_004599	97.21	150.42	353.51	124.01	62.92	123.25	235.58	108.21	118.64	157.44
PV1_004600	133.66	386.80	121.07	41.34	144.72	100.14	149.91	330.31	110.16	251.90
PV1_004601	157.96	257.86	92.01	165.34	132.14	57.77	149.91	119.60	169.48	209.92
PV1_004602	0.00	472.75	48.43	0.00	610.35	53.92	0.00	5.70	16.95	0.00
PV1_004603	85.06	85.95	38.74	82.67	75.51	88.59	96.37	68.34	59.32	173.18
PV1_004604	36.45	64.47	111.38	20.67	50.34	23.11	139.21	51.26	42.37	131.20
PV1_004605	12.15	0.00	24.21	0.00	12.58	19.26	10.71	5.70	8.47	0.00
PV1_004606	121.51	21.49	53.27	82.67	144.72	61.62	42.83	96.82	93.21	157.44
PV1_004607	48.60	0.00	14.53	0.00	6.29	23.11	42.83	17.09	8.47	41.98
PV1_004608	218.72	128.93	77.48	248.02	239.10	107.84	107.08	159.46	194.90	283.39
PV1_004609	97.21	128.93	130.75	62.00	69.21	84.73	235.58	153.77	203.37	188.92
PV1_004610	0.00	64.47	24.21	0.00	25.17	57.77	21.42	0.00	50.84	0.00
PV1_004611	12.15	42.98	29.06	0.00	0.00	30.81	0.00	0.00	0.00	36.74
PV1_004612	0.00	0.00	4.84	41.34	6.29	11.55	0.00	0.00	25.42	10.50
PV1_004613	12.15	42.98	24.21	0.00	25.17	42.37	53.54	28.48	50.84	20.99
PV1_004614	0.00	0.00	9.69	41.34	18.88	15.41	0.00	22.78	33.90	5.25
PV1_004615	85.06	107.44	121.07	62.00	25.17	80.88	32.12	45.56	42.37	68.22
PV1_004616	12.15	0.00	9.69	0.00	0.00	26.96	0.00	17.09	0.00	0.00
PV1_004617	12.15	0.00	0.00	0.00	0.00	0.00	0.00	11.39	16.95	5.25
PV1_004618	12.15	0.00	92.01	41.34	6.29	38.52	53.54	0.00	0.00	5.25
PV1_004619	194.42	128.93	193.70	20.67	125.84	115.55	214.16	153.77	161.00	236.16
PV1_004620	0.00	64.47	43.58	0.00	18.88	19.26	64.25	17.09	110.16	0.00
PV1_004621	97.21	193.40	14.53	103.34	75.51	84.73	42.83	91.12	33.90	115.45
PV1_004622	24.30	0.00	19.37	0.00	18.88	15.41	53.54	22.78	76.27	10.50
PV1_004623	0.00	0.00	38.74	0.00	6.29	23.11	42.83	5.70	25.42	0.00
PV1_004624	85.06	85.95	58.11	206.68	56.63	115.55	74.96	62.65	110.16	57.73
PV1_004625	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	8.47	5.25
PV1_004626	48.60	64.47	14.53	41.34	56.63	11.55	21.42	39.87	127.11	89.21
PV1_004627	72.91	21.49	416.46	82.67	56.63	134.80	364.08	68.34	76.27	62.97
PV1_004628	0.00	0.00	24.21	20.67	12.58	19.26	0.00	0.00	33.90	0.00
PV1_004629	60.76	0.00	29.06	62.00	18.88	65.48	21.42	34.17	33.90	15.74
PV1_004630	24.30	0.00	14.53	0.00	18.88	26.96	0.00	11.39	76.27	5.25
PV1_004631	12.15	0.00	629.54	41.34	25.17	26.96	289.12	5.70	16.95	5.25
PV1_004632	12.15	42.98	43.58	20.67	12.58	65.48	96.37	22.78	33.90	10.50
PV1_004633	12.15	0.00	4.84	0.00	12.58	19.26	10.71	22.78	16.95	36.74
PV1_004634	24.30	0.00	140.44	20.67	50.34	103.99	96.37	34.17	25.42	15.74
PV1_004635	85.06	42.98	29.06	103.34	31.46	23.11	32.12	22.78	93.21	36.74
PV1_004636	0.00	0.00	188.86	0.00	25.17	73.18	107.08	22.78	0.00	5.25
PV1_004637	0.00	21.49	9.69	0.00	0.00	7.70	0.00	5.70	8.47	0.00
PV1_004638	109.36	42.98	82.32	41.34	37.75	46.22	117.79	62.65	93.21	99.71
PV1_004639	133.66	64.47	343.83	227.35	88.09	134.80	310.54	79.73	144.06	36.74
PV1_004640	0.00	0.00	43.58	0.00	18.88	23.11	21.42	11.39	16.95	0.00
PV1_004641	24.30	42.98	77.48	41.34	44.05	30.81	42.83	39.87	16.95	41.98
PV1_004642	170.12	0.00	121.07	41.34	62.92	57.77	182.04	159.46	101.69	104.96
PV1_004643	60.76	85.95	72.64	0.00	69.21	53.92	74.96	74.04	84.74	94.46
PV1_004644	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00
PV1_004645	0.00	0.00	9.69	0.00	0.00	11.55	0.00	0.00	0.00	0.00
PV1_004646	0.00	0.00	62.95	0.00	25.17	46.22	85.67	0.00	16.95	15.74
PV1_004647	255.17	214.89	140.44	227.35	125.84	184.87	214.16	199.33	203.37	220.41
PV1_004648	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.70	0.00	0.00
PV1_004649	0.00	0.00	9.69	0.00	0.00	3.85	10.71	11.39	8.47	0.00
PV1_004650	0.00	0.00	19.37	0.00	0.00	3.85	0.00	0.00	8.47	0.00
PV1_004651	206.57	257.86	242.13	124.01	100.68	157.91	192.75	130.99	135.58	94.46
PV1_004652	0.00	21.49	19.37	0.00	18.88	11.55	21.42	28.48	0.00	26.24
PV1_004653	36.45	21.49	33.90	0.00	44.05	38.52	32.12	34.17	8.47	41.98
PV1_004654	218.72	171.91	67.80	144.68	207.64	69.33	182.04	193.63	169.48	356.86
PV1_004655	0.00	0.00	14.53	0.00	0.00	15.41	0.00	11.39	0.00	0.00
PV1_004656	36.45	42.98	29.06	62.00	31.46	19.26	10.71	45.56	33.90	57.73
PV1_004657	0.00	21.49	48.43	0.00	18.88	30.81	42.83	5.70	25.42	0.00
PV1_004658	0.00	21.49	38.74	0.00	12.58	7.70	21.42	0.00	8.47	15.74
PV1_004659	12.15	21.49	9.69	62.00	0.00	7.70	21.42	45.56	16.95	26.24
PV1_004660	109.36	0.00	29.06	103.34	31.46	38.52	21.42	22.78	33.90	89.21
PV1_004661	48.60	0.00	48.43	41.34	0.00	19.26	53.54	11.39	42.37	15.74
PV1_004662	85.06	21.49	203.39	0.00	62.92	223.39	139.21	5.70	59.32	0.00
PV1_004663	12.15	0.00	24.21	20.67	18.88	92.44	0.00	5.70	0.00	0.00
PV1_004664	267.32	300.84	174.33	372.02	339.78	381.30	267.70	279.06	305.06	325.37
PV1_004665	206.57	42.98	58.11	248.02	188.77	69.33	64.25	108.21	101.69	257.15
PV1_004666	72.91	150.42	43.58	82.67	119.55	57.77	42.83	113.90	118.64	125.95
PV1_004667	243.02	236.38	116.22	186.01	113.26	111.69	182.04	182.24	203.37	146.94
PV1_004668	0.00	0.00	0.00	0.00	0.00	23.11	10.71	0.00	8.47	0.00
PV1_004669	0.00	21.49	9.69	0.00	12.58	3.85	10.71	0.00	0.00	0.00
PV1_004670	291.63	128.93	174.33	186.01	132.14	157.91	299.83	336.01	228.80	251.90
PV1_004671	12.15	0.00	9.69	20.67	12.58	30.81	10.71	28.48	8.47	0.00
PV1_004672	133.66	107.44	145.28	124.01	100.68	123.25	149.91	261.97	93.21	215.16
PV1_004673	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	25.42	0.00
PV1_004674	145.81	85.95	72.64	62.00	132.14	65.48	74.96	222.11	144.06	104.96
PV1_004675	0.00	0.00	9.69	0.00	12.58	0.00	0.00	5.70	0.00	0.00
PV1_004676	48.60	85.95	62.95	268.68	138.43	84.73	64.25	108.21	118.64	136.45
PV1_004677	170.12	193.40	111.38	289.35	213.94	80.88	32.12	74.04	101.69	194.17
PV1_004678	48.60	64.47	193.70	20.67	75.51	107.84	85.67	51.26	42.37	0.00
PV1_004679	0.00	42.98	82.32	41.34	37.75	80.88	21.42	34.17	42.37	15.74
PV1_004680	12.15	21.49	33.90	0.00	0.00	11.55	0.00	5.70	33.90	10.50
PV1_004681	0.00	0.00	19.37	62.00	0.00	19.26	10.71	0.00	8.47	0.00
PV1_004682	230.87	150.42	77.48	310.02	213.94	300.42	171.33	267.67	254.22	283.39
PV1_004683	12.15	21.49	67.80	20.67	44.05	69.33	0.00	22.78	42.37	5.25
PV1_004684	109.36	85.95	116.22	82.67	56.63	92.44	117.79	91.12	59.32	89.21
PV1_004685	24.30	21.49	58.11	41.34	31.46	73.18	42.83	0.00	16.95	36.74
PV1_004686	12.15	0.00	77.48	0.00	31.46	38.52	96.37	17.09	16.95	10.50
PV1_004687	12.15	42.98	38.74	0.00	37.75	73.18	0.00	119.60	67.79	31.49
PV1_004688	133.66	128.93	125.91	124.01	44.05	161.76	192.75	102.51	93.21	47.23
PV1_004689	60.76	0.00	4.84	0.00	0.00	34.66	21.42	17.09	16.95	0.00
PV1_004690	97.21	42.98	159.81	41.34	37.75	88.59	192.75	17.09	67.79	52.48
PV1_004691	0.00	0.00	19.37	0.00	12.58	7.70	0.00	11.39	0.00	36.74
PV1_004692	0.00	0.00	29.06	0.00	18.88	57.77	32.12	0.00	25.42	0.00
PV1_004693	97.21	107.44	58.11	20.67	81.80	107.84	85.67	79.73	118.64	110.21
PV1_004694	24.30	0.00	67.80	41.34	44.05	42.37	53.54	5.70	16.95	26.24
PV1_004695	72.91	64.47	82.32	82.67	44.05	92.44	53.54	79.73	93.21	26.24
PV1_004696	48.60	21.49	33.90	20.67	62.92	19.26	64.25	56.95	50.84	36.74
PV1_004697	97.21	0.00	19.37	62.00	62.92	34.66	32.12	125.29	84.74	73.47
PV1_004698	0.00	0.00	106.54	0.00	50.34	57.77	85.67	5.70	8.47	10.50
PV1_004699	0.00	0.00	9.69	20.67	12.58	19.26	0.00	0.00	25.42	0.00
PV1_004700	36.45	64.47	24.21	62.00	25.17	15.41	10.71	11.39	8.47	31.49
PV1_004701	0.00	0.00	33.90	0.00	0.00	15.41	21.42	0.00	0.00	0.00
PV1_004702	0.00	0.00	24.21	0.00	0.00	42.37	0.00	0.00	8.47	0.00
PV1_004703	24.30	0.00	33.90	0.00	12.58	30.81	0.00	5.70	25.42	36.74
PV1_004704	194.42	64.47	43.58	186.01	138.43	96.29	42.83	170.85	127.11	183.68
PV1_004705	36.45	64.47	33.90	103.34	31.46	30.81	32.12	22.78	25.42	26.24
PV1_004706	145.81	42.98	48.43	186.01	88.09	123.25	96.37	119.60	93.21	83.97
PV1_004707	12.15	21.49	77.48	41.34	25.17	15.41	42.83	34.17	42.37	15.74
PV1_004708	24.30	0.00	87.17	62.00	6.29	130.95	0.00	0.00	8.47	5.25
PV1_004709	60.76	64.47	67.80	82.67	31.46	61.62	53.54	39.87	33.90	99.71
PV1_004710	0.00	0.00	38.74	0.00	18.88	88.59	0.00	0.00	8.47	0.00
PV1_004711	157.96	64.47	87.17	62.00	18.88	196.43	42.83	22.78	67.79	36.74
PV1_004712	36.45	21.49	38.74	62.00	50.34	77.03	64.25	108.21	33.90	131.20
PV1_004713	0.00	0.00	4.84	0.00	0.00	3.85	10.71	0.00	8.47	0.00
PV1_004714	48.60	85.95	53.27	82.67	62.92	38.52	149.91	148.07	76.27	62.97
PV1_004715	48.60	42.98	29.06	41.34	31.46	34.66	21.42	11.39	33.90	57.73
PV1_004716	0.00	0.00	24.21	20.67	12.58	23.11	0.00	22.78	0.00	20.99
PV1_004717	36.45	21.49	121.07	82.67	69.21	142.51	64.25	68.34	67.79	115.45
PV1_004718	60.76	64.47	271.19	62.00	119.55	146.36	171.33	96.82	76.27	99.71
PV1_004719	0.00	0.00	92.01	0.00	6.29	11.55	21.42	0.00	0.00	0.00
PV1_004720	0.00	0.00	4.84	0.00	12.58	3.85	0.00	0.00	8.47	0.00
PV1_004721	109.36	150.42	72.64	124.01	69.21	26.96	139.21	68.34	93.21	57.73
